#OTUID	domain	phylum	class	order	family	genus	species
4ed571df2dabf86a10645d2e022106e6	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
473d8b36633d012b632789aae834097e	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Allobranchiibius	
6156c3df9a44842d79be24bfa67f1d5e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
3e23a702bdf0dab2715bae386bdda392	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Kineococcus	
71d97acc88743d482c09f6c295e731f8	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	
3f185c3ff2f4274fd2b3a12cc4c76b0b	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	
8c5f6fd7dd2e56c436ea2d0f19498869	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
06c2710248352f53d61b5b3754a1f094	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	
b4b55462fc87503bdabeb19518353ef9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	
0d67310eafc3e5914eeba73f9a127575	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia	
234e2dacfb582e01eaf32484b0038095	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia	
03ad73297cdda574a9a28a75a1ddec42	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
96ad02604cb8faba87184c31ecd7ed3b	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
8102dc3b7fcf905bbdd93da211f0c16a	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
8eb4bd792d814be62d9ab6192c9bbd8d	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Granulicella	
a36a81d94d9dcd8761117e7f08d22c0f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aminobacter	
60b626d8f1758d83f5ae60471cf82d33	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	
83489b2f1d56a0f86f08167a04467f15	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_NK4A136_group	
57025466f74717a4bc7cd4e0d24872d9	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	
15c6a25767437d135f376992653b8428	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
3def657c148c6c1e35da9f23543925ad	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	
7ee9ab7db9b27a92b5010421c1da7aa6	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Kitasatospora	
e8104323a00b984b4e723ad909a948c3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	
fafaa433875e815dc7dd7b19ded1f036	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
a30399507fbe145fb04cde0ef29ab148	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	
70138931003d8f55c1436bcd30845dfe	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	
df364278c8c02e113ed31c7b40207ae4	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
08bae571e6b4047ebb46a6668a9cc7ae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia	
34912b7a1d1b80c36023ef66ecf56bd0	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	uncultured	
095a7e58ec9fdff5ee737b0b153a3414	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
b1297aec4ec08db6c3e74eae7afec78d	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
7111a49a3b61e6137e1fdbc7c404cea1	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
865985b123666b686d08cc21a377a67d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
8e167d8cdd7a02398ceb9951b14ac1b1	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	URHD0088	URHD0088	
12d182e725fe538259e2c17d1266b56b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
0a6013705d5f78e8c2d0afb77cdc6c1d	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Asanoa	
33f0a25a6ed1b956d1042b284acd023f	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Allobranchiibius	
7b12d1cb88a56d260c00050d773bbbea	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	
5c18cf2deeeeed129f4289abb099f370	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Microvirga	
189615f09643eb7b631eb177c8be03ee	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	
47faf2d97c64eeeadd7e003167330318	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidocella	
7778eac4ec4917e320fd0b43d556f219	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
66ae2186dd57a5ae83ca194aa193250b	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
59ea4b000cb7b798f9fcb4fdca96ac53	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia	
f7e4db9fadad0d56aa71a7b3aeabbe63	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	
ab4efcd8833c41b8b537f4fe79181fb7	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus	
b3266dae218847f55208b06bfe40b155	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
4476b5e3e73a63d14ab89710102ae2c4	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
92cf97aaad0d9cda7b473e626b829e58	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	
3c17f993d3a80790499becd457259d4b	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospirales	Hydrogenoanaerobacterium	
8fad82ccac7af6e87b7a8c9aa029bee1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Phreatobacter	
75081d0d17618797910e6787a7af9c5d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	
d6d920c5cb896c800631b10e693f33d1	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Allobranchiibius	
176e977e1dba46fd61ea1133fe0eb4ae	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Allobranchiibius	
254f5f54481d66bdaecbd1468b3d88da	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	
1209b9ea6c29636d4ef27c0bfe4caa4f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	
e2131615d20fca090ccc8b84317464ec	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Domibacillus	
797f331e7f840d41e9a42f92a13cb01b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Afipia	
b1937d4985b612a6e9c822da87bdf76e	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	
0b2e274e8e751016954beeee2cdd25fb	Bacteria	Actinobacteriota	Acidimicrobiia	IMCC26256	IMCC26256	IMCC26256	
3acb688d8aef3deaf35b006a521fd4e8	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	
be743813bb633c23b28ce3a925455e25	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
9b6ef055e647f01857d19e0c1ca05a6d	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NK4A214_group	
d1a629282e85b92b5b9dab73f894b60a	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Salinispora	
7b776fc09d2a7364a99211351ad6ba26	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cytophagaceae	Sporocytophaga	
18f249565c16fd060cdab5487db2e2b7	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	
261b62f9c633d2224befade755d7502f	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	
12679f76ea1e6298c62b73e429113858	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
6f51d0a414bf4e391d32d54d515cd98c	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
bfd77b2e9c26a584badf8fc175fea6c5	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	
efd9ac7e7de22a7b21a6f47df9667641	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	
d23aa4f10068e6de902b705eda7f4f68	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
4dfa421bfc893d99fddc9d84a711ce06	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	
8149fd930482c67556e8d268baeb4e6e	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
89d0504a6a08666616f3e754d4ba27dd	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Ruminiclostridium	
57d75e6eabd41528fd1067755dc68d6c	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	
ed958e109eefa1465a1e0f0586c3544b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aminobacter	
48aab20cded43b96856e0ba3f4f3bb7e	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	
d3281f5f4b29500b70852c446c7d1af9	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	
6209b6ac880ef9f6f3d0367340d9ffe5	Bacteria	Actinobacteriota	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Actinomycetospora	
a7386e2a307e9f0d8a6ec5cdc97e5319	Bacteria	Chloroflexi	OLB14	OLB14	OLB14	OLB14	
fb05930268ff05e4f87858b012171c06	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadales	Saccharimonadales	
abfa868ce85309472313b6f2036315e9	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
2139c11ac2a935eaddfe0d751ad667a7	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Salinispora	
b0be866093c0781d643e28a120b45f3f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Camelimonas	
a4411c41839266fb5e4f0c170568a379	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Rhizorhapis	
be47fbcbb3245871420db647db876137	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Lysinibacillus	
844b44f9f58cbb92352a84f175190391	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	
ef73857eeef06de563ba615b95f5be72	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
e7cc13d2cba0570f6978ef8c562be58c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	
f4942aa1828a3e5cc58e20f37fb75125	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Candidatus_Soleaferrea	
491c656dd051743a262455462a4d90fa	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured	
781ab983764b2b04bb9884c5c64507b8	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	
3133c0bc5dc2d68f63fed38351132137	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
8a5ed7d9523bcf9e89ee103bfbc3faa0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	
434c174d12346c5206d9ee88916bd122	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	
3cdf28ddc8d0e14d3f143daf394a5288	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	
9ba17a080fd36b90ed9ec0bf559135cd	Bacteria	Firmicutes	Clostridia	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	Clostridia_vadinBB60_group	
f07454522d843ef1eb36919a7aee864e	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Incertae_Sedis	
7dcb62af713f803cc763460f888bf719	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	uncultured	
61762ed138e46040fa89b499dca0f48c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
027aa89d182571249c9c36395c043b6a	Bacteria	Actinobacteriota	Acidimicrobiia	uncultured	uncultured	uncultured	
5abd6c9585e058e55628ac69131c1b99	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
8fc9090412f38fa06a22c6f9c47be613	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	
71b0d59e500adbf8777d3b4ca0ea73d8	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
e538aa97015add31e3dafb4a6f303bf0	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	
9cb526d84348df3920e19d071cc8b2f5	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	
266f64c90ecb7d5cc22719dc97db2253	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium	
f3a7ce24dfedbbc930044324ecfabb0c	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
88dc43b94a77862f507de21ebcf4d587	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	
a97f94380b681346702f38a77f358d11	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	
ab6f63767d5394ef4e69c46398008522	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	
9652e72120625bbff9239a92641d5e40	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Vermiphilaceae	
422d3da31c4ac4d0642db8807cb1f86b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aminobacter	
d2c3250b6ae7485a968cd88062b7cd46	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
a482932f2f4fcb63812efb2376017729	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
753f88498364aaf2cb468508104d4ec4	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
5f16bb87c06a8ec2f08eed9df519e566	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	
76cfd8bec7dd843692764bb14963f651	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	
47f3c471a37095bf64a0e7002952a280	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	uncultured	
8a89e099cc608ab6b8c7123339779102	Bacteria	Myxococcota	Polyangia	Polyangiales	Polyangiaceae	Minicystis	
9a0cc38460bb70294e43d2ea410559cc	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	
ac15d3d24c3348a74dcc85a886ca3a71	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
60c9272cb5d312c4af8c60aac60d7e40	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella	
a1693ccaa9ea04253fe8258dc1b3910a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	
2a7ee151e83dbc4a4ac13f84a434c8c7	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	
f8f0d2355b20ceb70f55777007a8003f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Phreatobacter	
9fb5030bc74272e85f4f8df575de4490	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	
9fd973c0e44558c82a816ed69b462f90	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ochrobactrum	
a8b543f5c30141fe0cc77bb7f70e1b0a	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosporobacter	
9a2dd39786e17cc8df0421260ba339a5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
ee51055fa827aeb7a8f8fc5a3f09ef54	Bacteria	Firmicutes	Clostridia	Clostridia	Hungateiclostridiaceae	Ruminiclostridium	
c158006d43995bcb31f08fb5108dac05	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Alcaligenaceae	Candidimonas	
d5d36304d31b7beb18cbc79135c6ce50	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
9f3c0b235e6f6e1290f3a1e0580cc863	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas	
fa70298efc5baeb6e9b045563d575243	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	Conexibacter	
98b5ec8a8cfe4076b851bcc0258c459e	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
9e692342673e8d1a20ddf8a679496c2b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
3748021da812bf1c38201cb0aea062a9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
59ffe48c8e097c752756901f34cdf3b3	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Macrococcus	
e55d9cd8b243e580c78212f0222b6c34	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
0953d2d809aa07f60d99e066129bcc59	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
ad1b0e17206ab35a9d52c9c749478de7	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
2fff92f25c927ea599c5aef1956b9fec	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Camelimonas	
5c721f427d29831da6bc6f52dfc2672a	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Paeniclostridium	
e817db95fbd1688658a3b56cb05d3e16	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14	
b5bc2c1570c2a37d0def838596bfa8b5	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
d11d07d4fe4d0947176dab554d2a1658	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	JG30-KF-CM45	
64de90c5c54e45fd82506cffcdb76bae	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
8207236c0d6e2ad9562a5a710dfd7dc1	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermacoccaceae	Allobranchiibius	
ebeb948e183cbc3bb7916761dea63786	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
8b12f22219f39a9d3c18671bfb63e1da	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
59cc763ac32b27c4c23a7cca8cd712cd	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	
6f3174f5815bcef71c57e27bc5f53180	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	
8c1cdec545c75f2bbf793d0033aa08c7	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
8ba9fdfff25d2ea11ad9cd2d9f241da7	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
39a7bc7ec26143d58766e1dbb531fed1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	
8701513a43af13fb0fe6cf8f830685e7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	
7675bd0e3d6b1aaf863f9f9519c67ff2	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter	
8adebc825d61c720e1e2c527f665a6ac	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aureimonas	
d10a0ed578cf08f8f4655314bc51551a	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	
94bb5157b9b5473ac5250750c5ef1f2e	Bacteria	Actinobacteriota	Rubrobacteria	Rubrobacterales	Rubrobacteriaceae	Rubrobacter	
5bb72181c1f0fc3650025e8e7bd548a6	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	
0e11a8e894a8d9a3241d7cd7915570ac	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
42c4ffef4b8f234198e46ab03772bd3f	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	
599f20d570ec191fae333f90461ec292	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	
a59a157e51eb849bd2f6bca5707ae4e1	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured	
6a14cd6bc3d1f9e87494e176d3709056	Bacteria	Myxococcota	Myxococcia	Myxococcales	Anaeromyxobacteraceae	Anaeromyxobacter	
4a91822bb74b6c574ea3795aba16e6f1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
91274576a7def9bfa1bd75e881643b48	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	
b940d9e91fbfbc4cba26a4c2894ff29a	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	uncultured	
22efd8cf34537672a13fc08907f8c160	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
6f68623ef55b988fdc27f41a8d1c4b95	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Chloroplast	Chloroplast	
547305f97c72e863b6a8173e1ef905b8	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	Rickettsiella	
20ca14234d403ce5dd2756dfcaad9cea	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	
b68ba07f2b42eec7bae27173a19f2ce9	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	
e1196f9da9c8eeb13e0441a00da428df	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	
b7820dd32f949d91711fb19ac91354a7	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	
9b4be26e7bb3a23d25e080a3bba619f6	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter	
911d8833b3de4993150cc2ad810cb147	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
dae4e5662f5b7b8b4cb2a2766b296bb9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium	
de9395dbaa2266b748758e32a4336b62	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	uncultured	
dc68f8f6eba20cd4911d29b35bde143c	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ethanoligenenaceae	Incertae_Sedis	
471513abd8f1e5be54e1abc4a02e91b4	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus	
8f15302004303a33ae9a48c29605b866	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Aquisphaera	
